Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-37bt,branch-tk52,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: Consent
3,1713360837233,17/04/2024 13:33:57,1713364437233,1,17/04/2024 15:33:57,131657,11,task-ayab,,37089523,BLIND,10937674,,complete,,661fcfb1effbbfcd88b4e4fa,computer,Desktop or Laptop,Linux x86_64,Chrome 123.0.0.0,800x1280,800x1112,,,0,Consent,5,25,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,6415.1,6831.5,6848.1,6415.1,6831.5,6848.1,1,6415.1,433,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360837238,17/04/2024 13:33:57,1713364437238,1,17/04/2024 15:33:57,131657,11,task-ayab,,37089523,BLIND,10937674,,complete,,661fcfb1effbbfcd88b4e4fa,computer,Desktop or Laptop,Linux x86_64,Chrome 123.0.0.0,800x1280,800x1112,,,0,Consent,5,25,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360838817,17/04/2024 13:33:58,1713364438817,1,17/04/2024 15:33:58,131657,11,task-ayab,,37089531,BLIND,10937677,,complete,,661fcfb6ad1c968761508c16,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x633,,,0,Consent,5,33,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360843212,17/04/2024 13:34:03,1713364443212,1,17/04/2024 15:34:03,131657,11,task-ayab,,37089531,BLIND,10937677,,complete,,661fcfb6ad1c968761508c16,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x633,,,0,Consent,5,33,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,4421.900000071526,4415.9,4421.900000071526,4421.900000071526,4415.9,4421.900000071526,1,4421.900000071526,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360843214,17/04/2024 13:34:03,1713364443214,1,17/04/2024 15:34:03,131657,11,task-ayab,,37089531,BLIND,10937677,,complete,,661fcfb6ad1c968761508c16,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x633,,,0,Consent,5,33,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,3848.7999999999997,4415.9,4427.400000071526,3848.7999999999997,4415.9,4427.400000071526,1,3848.7999999999997,578.6000000715262,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360843217,17/04/2024 13:34:03,1713364443217,1,17/04/2024 15:34:03,131657,11,task-ayab,,37089531,BLIND,10937677,,complete,,661fcfb6ad1c968761508c16,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x633,,,0,Consent,5,33,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360825195,17/04/2024 13:33:45,1713364425195,1,17/04/2024 15:33:45,131657,11,task-ayab,,37089537,BLIND,10937679,,complete,,661fcf64f64d723391f861e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x658,,,0,Consent,5,48,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360851140,17/04/2024 13:34:11,1713364451140,1,17/04/2024 15:34:11,131657,11,task-ayab,,37089537,BLIND,10937679,,complete,,661fcf64f64d723391f861e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x658,,,0,Consent,5,48,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,25968.781999999996,25952.108999999997,25968.781999999996,25968.781999999996,25952.108999999997,25968.781999999996,1,25968.781999999996,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360851145,17/04/2024 13:34:11,1713364451145,1,17/04/2024 15:34:11,131657,11,task-ayab,,37089537,BLIND,10937679,,complete,,661fcf64f64d723391f861e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x658,,,0,Consent,5,48,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,25651.995000000003,25952.108999999997,25968.781999999996,25651.995000000003,25952.108999999997,25968.781999999996,1,25651.995000000003,316.786999999993,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360851149,17/04/2024 13:34:11,1713364451149,1,17/04/2024 15:34:11,131657,11,task-ayab,,37089537,BLIND,10937679,,complete,,661fcf64f64d723391f861e5,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1280x800,1280x658,,,0,Consent,5,48,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360847864,17/04/2024 13:34:07,1713364447864,1,17/04/2024 15:34:07,131657,11,task-ayab,,37089541,BLIND,10937681,,complete,,661fcfbf9ebab38f5721a97e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x953,,,0,Consent,5,22,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360868061,17/04/2024 13:34:28,1713364468061,1,17/04/2024 15:34:28,131657,11,task-ayab,,37089541,BLIND,10937681,,complete,,661fcfbf9ebab38f5721a97e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x953,,,0,Consent,5,22,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,20211.746000035764,20198.546000000002,20211.746000035764,20211.746000035764,20198.546000000002,20211.746000035764,1,20211.746000035764,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360868063,17/04/2024 13:34:28,1713364468063,1,17/04/2024 15:34:28,131657,11,task-ayab,,37089541,BLIND,10937681,,complete,,661fcfbf9ebab38f5721a97e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x953,,,0,Consent,5,22,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,19398.246000000003,20198.546000000002,20211.946000000004,19398.246000000003,20198.546000000002,20211.946000000004,1,19398.246000000003,813.7000000000007,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360868065,17/04/2024 13:34:28,1713364468065,1,17/04/2024 15:34:28,131657,11,task-ayab,,37089541,BLIND,10937681,,complete,,661fcfbf9ebab38f5721a97e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x953,,,0,Consent,5,22,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360852501,17/04/2024 13:34:12,1713364452501,1,17/04/2024 15:34:12,131657,11,task-ayab,,37089549,BLIND,10937683,,complete,,661fcfca1585a7955aec6a94,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x945,,,0,Consent,5,16,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360854960,17/04/2024 13:34:14,1713364454960,1,17/04/2024 15:34:14,131657,11,task-ayab,,37089549,BLIND,10937683,,complete,,661fcfca1585a7955aec6a94,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x945,,,0,Consent,5,16,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,2479.53399999851,2466.634,2479.53399999851,2479.53399999851,2466.634,2479.53399999851,1,2479.53399999851,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360866647,17/04/2024 13:34:26,1713364466647,1,17/04/2024 15:34:26,131657,11,task-ayab,,37089549,BLIND,10937683,,complete,,661fcfca1585a7955aec6a94,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x945,,,0,Consent,5,16,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,14171.233999997765,14166.834,14171.233999997765,14171.233999997765,14166.834,14171.233999997765,1,14171.233999997765,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
4,1713360866650,17/04/2024 13:34:26,1713364466650,1,17/04/2024 15:34:26,131657,11,task-ayab,,37089549,BLIND,10937683,,complete,,661fcfca1585a7955aec6a94,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x945,,,0,Consent,5,16,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,9216.834,14166.834,14173.833999999255,9216.834,14166.834,14173.833999999255,1,9216.834,4956.999999999254,0,,Dropdown,Consent,3,object-8,Consent,,I consent
5,1713360866652,17/04/2024 13:34:26,1713364466652,1,17/04/2024 15:34:26,131657,11,task-ayab,,37089549,BLIND,10937683,,complete,,661fcfca1585a7955aec6a94,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x945,,,0,Consent,5,16,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360854613,17/04/2024 13:34:14,1713364454613,1,17/04/2024 15:34:14,131657,11,task-ayab,,37089553,BLIND,10937686,,complete,,661fcfbe9ebab38f5721a97a,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1512x982,1512x858,,,0,Consent,5,47,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360869302,17/04/2024 13:34:29,1713364469302,1,17/04/2024 15:34:29,131657,11,task-ayab,,37089553,BLIND,10937686,,complete,,661fcfbe9ebab38f5721a97a,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1512x982,1512x858,,,0,Consent,5,47,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,14707.59999999851,14699.800000000001,14707.59999999851,14707.59999999851,14699.800000000001,14707.59999999851,1,14707.59999999851,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360869305,17/04/2024 13:34:29,1713364469305,1,17/04/2024 15:34:29,131657,11,task-ayab,,37089553,BLIND,10937686,,complete,,661fcfbe9ebab38f5721a97a,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1512x982,1512x858,,,0,Consent,5,47,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,13808.1,14699.800000000001,14708.2,13808.1,14699.800000000001,14708.2,1,13808.1,900.1000000000004,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360869307,17/04/2024 13:34:29,1713364469307,1,17/04/2024 15:34:29,131657,11,task-ayab,,37089553,BLIND,10937686,,complete,,661fcfbe9ebab38f5721a97a,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1512x982,1512x858,,,0,Consent,5,47,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360855169,17/04/2024 13:34:15,1713364455169,1,17/04/2024 15:34:15,131657,11,task-ayab,,37089554,BLIND,10937687,,complete,,661fcfc0a0a8a03fa0559b62,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,Consent,5,46,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360867095,17/04/2024 13:34:27,1713364467095,1,17/04/2024 15:34:27,131657,11,task-ayab,,37089554,BLIND,10937687,,complete,,661fcfc0a0a8a03fa0559b62,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,Consent,5,46,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,11952.808000190735,11944.908,11952.808000190735,11952.808000190735,11944.908,11952.808000190735,1,11952.808000190735,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360867097,17/04/2024 13:34:27,1713364467097,1,17/04/2024 15:34:27,131657,11,task-ayab,,37089554,BLIND,10937687,,complete,,661fcfc0a0a8a03fa0559b62,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,Consent,5,46,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,11527.408,11944.908,11957.008,11527.408,11944.908,11957.008,1,11527.408,429.60000000000036,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360867100,17/04/2024 13:34:27,1713364467100,1,17/04/2024 15:34:27,131657,11,task-ayab,,37089554,BLIND,10937687,,complete,,661fcfc0a0a8a03fa0559b62,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x641,,,0,Consent,5,46,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360864310,17/04/2024 13:34:24,1713364464310,1,17/04/2024 15:34:24,131657,11,task-ayab,,37089569,BLIND,10937691,,complete,,661fcfd65de4fd76d410f01d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x929,,,0,Consent,5,6,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360896430,17/04/2024 13:34:56,1713364496430,1,17/04/2024 15:34:56,131657,11,task-ayab,,37089569,BLIND,10937691,,complete,,661fcfd65de4fd76d410f01d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x929,,,0,Consent,5,6,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,32125.700000071527,32116.9,32125.700000071527,32125.700000071527,32116.9,32125.700000071527,1,32125.700000071527,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360896437,17/04/2024 13:34:56,1713364496437,1,17/04/2024 15:34:56,131657,11,task-ayab,,37089569,BLIND,10937691,,complete,,661fcfd65de4fd76d410f01d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x929,,,0,Consent,5,6,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,30900.2,32116.9,32133.700000000004,30900.2,32116.9,32133.700000000004,1,30900.2,1233.5000000000036,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360896441,17/04/2024 13:34:56,1713364496441,1,17/04/2024 15:34:56,131657,11,task-ayab,,37089569,BLIND,10937691,,complete,,661fcfd65de4fd76d410f01d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x929,,,0,Consent,5,6,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360864383,17/04/2024 13:34:24,1713364464383,1,17/04/2024 15:34:24,131657,11,task-ayab,,37089570,BLIND,10937692,,complete,,661fcfd1237dca48960f0e8a,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x740,,,0,Consent,5,34,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360870645,17/04/2024 13:34:30,1713364470645,1,17/04/2024 15:34:30,131657,11,task-ayab,,37089570,BLIND,10937692,,complete,,661fcfd1237dca48960f0e8a,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x740,,,0,Consent,5,34,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,6300.572000000373,6294.572,6300.572000000373,6300.572000000373,6294.572,6300.572000000373,1,6300.572000000373,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360870646,17/04/2024 13:34:30,1713364470646,1,17/04/2024 15:34:30,131657,11,task-ayab,,37089570,BLIND,10937692,,complete,,661fcfd1237dca48960f0e8a,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x740,,,0,Consent,5,34,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,5528.572,6294.572,6303.772000000559,5528.572,6294.572,6303.772000000559,1,5528.572,775.2000000005592,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360870650,17/04/2024 13:34:30,1713364470650,1,17/04/2024 15:34:30,131657,11,task-ayab,,37089570,BLIND,10937692,,complete,,661fcfd1237dca48960f0e8a,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x740,,,0,Consent,5,34,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360874185,17/04/2024 13:34:34,1713364474185,1,17/04/2024 15:34:34,131657,11,task-ayab,,37089581,BLIND,10937693,,complete,,661fcfa6784e8f7e3ab67dae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x810,1432x654,,,0,Consent,5,31,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360878701,17/04/2024 13:34:38,1713364478701,1,17/04/2024 15:34:38,131657,11,task-ayab,,37089581,BLIND,10937693,,complete,,661fcfa6784e8f7e3ab67dae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x810,1432x654,,,0,Consent,5,31,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,4524.700000011921,4518.200000000001,4524.700000011921,4524.700000011921,4518.200000000001,4524.700000011921,1,4524.700000011921,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360878701,17/04/2024 13:34:38,1713364478701,1,17/04/2024 15:34:38,131657,11,task-ayab,,37089581,BLIND,10937693,,complete,,661fcfa6784e8f7e3ab67dae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x810,1432x654,,,0,Consent,5,31,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,3468.4,4518.200000000001,4525.700000011921,3468.4,4518.200000000001,4525.700000011921,1,3468.4,1057.3000000119205,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360878702,17/04/2024 13:34:38,1713364478702,1,17/04/2024 15:34:38,131657,11,task-ayab,,37089581,BLIND,10937693,,complete,,661fcfa6784e8f7e3ab67dae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x810,1432x654,,,0,Consent,5,31,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360878804,17/04/2024 13:34:38,1713364478804,1,17/04/2024 15:34:38,131657,11,task-ayab,,37089587,BLIND,10937694,,complete,,661fcfc119b325a84955382e,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1821x960,1821x791,,,0,Consent,5,38,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360883242,17/04/2024 13:34:43,1713364483242,1,17/04/2024 15:34:43,131657,11,task-ayab,,37089587,BLIND,10937694,,complete,,661fcfc119b325a84955382e,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1821x960,1821x791,,,0,Consent,5,38,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,4444.746000001491,4433.546,4444.746000001491,4444.746000001491,4433.546,4444.746000001491,1,4444.746000001491,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360883243,17/04/2024 13:34:43,1713364483243,1,17/04/2024 15:34:43,131657,11,task-ayab,,37089587,BLIND,10937694,,complete,,661fcfc119b325a84955382e,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1821x960,1821x791,,,0,Consent,5,38,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,3350.2460000000005,4433.546,4447.946000000746,3350.2460000000005,4433.546,4447.946000000746,1,3350.2460000000005,1097.7000000007451,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360883245,17/04/2024 13:34:43,1713364483245,1,17/04/2024 15:34:43,131657,11,task-ayab,,37089587,BLIND,10937694,,complete,,661fcfc119b325a84955382e,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1821x960,1821x791,,,0,Consent,5,38,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360898836,17/04/2024 13:34:58,1713364498836,1,17/04/2024 15:34:58,131657,11,task-ayab,,37089617,BLIND,10937698,,complete,,661fcfc6715ddf20ade0f2a5,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x597,,,0,Consent,5,18,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360962080,17/04/2024 13:36:02,1713364562080,1,17/04/2024 15:36:02,131657,11,task-ayab,,37089617,BLIND,10937698,,complete,,661fcfc6715ddf20ade0f2a5,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x597,,,0,Consent,5,18,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,63257.334,63240.034,63257.334,63257.334,63240.034,63257.334,1,63257.334,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360962106,17/04/2024 13:36:02,1713364562106,1,17/04/2024 15:36:02,131657,11,task-ayab,,37089617,BLIND,10937698,,complete,,661fcfc6715ddf20ade0f2a5,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x597,,,0,Consent,5,18,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,61089.13399999999,63240.034,63257.334,61089.13399999999,63240.034,63257.334,1,61089.13399999999,2168.2000000000116,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360962117,17/04/2024 13:36:02,1713364562117,1,17/04/2024 15:36:02,131657,11,task-ayab,,37089617,BLIND,10937698,,complete,,661fcfc6715ddf20ade0f2a5,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1366x768,1366x597,,,0,Consent,5,18,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360899064,17/04/2024 13:34:59,1713364499064,1,17/04/2024 15:34:59,131657,11,task-ayab,,37089626,BLIND,10937700,,complete,,661fcff9f3bae40e03392c22,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1366x768,1366x635,,,0,Consent,5,8,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360932256,17/04/2024 13:35:32,1713364532256,1,17/04/2024 15:35:32,131657,11,task-ayab,,37089626,BLIND,10937700,,complete,,661fcff9f3bae40e03392c22,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1366x768,1366x635,,,0,Consent,5,8,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,33192.56,33186.72,33192.56,33192.56,33186.72,33192.56,1,33192.56,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360932264,17/04/2024 13:35:32,1713364532264,1,17/04/2024 15:35:32,131657,11,task-ayab,,37089626,BLIND,10937700,,complete,,661fcff9f3bae40e03392c22,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1366x768,1366x635,,,0,Consent,5,8,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,32153.26,33186.72,33202.56,32153.26,33186.72,33202.56,1,32153.26,1049.2999999999993,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360932266,17/04/2024 13:35:32,1713364532266,1,17/04/2024 15:35:32,131657,11,task-ayab,,37089626,BLIND,10937700,,complete,,661fcff9f3bae40e03392c22,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1366x768,1366x635,,,0,Consent,5,8,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360900318,17/04/2024 13:35:00,1713364500318,1,17/04/2024 15:35:00,131657,11,task-ayab,,37089629,BLIND,10937701,,complete,,661fcffc4f6da8d9669abacd,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1173x939,1173x772,,,0,Consent,5,14,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360931003,17/04/2024 13:35:31,1713364531003,1,17/04/2024 15:35:31,131657,11,task-ayab,,37089629,BLIND,10937701,,complete,,661fcffc4f6da8d9669abacd,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1173x939,1173x772,,,0,Consent,5,14,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,30684.16,30683.1,30684.16,30684.16,30683.1,30684.16,1,30684.16,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360931010,17/04/2024 13:35:31,1713364531010,1,17/04/2024 15:35:31,131657,11,task-ayab,,37089629,BLIND,10937701,,complete,,661fcffc4f6da8d9669abacd,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1173x939,1173x772,,,0,Consent,5,14,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,29470.16,30683.1,30694.16,29470.16,30683.1,30694.16,1,29470.16,1224,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360931013,17/04/2024 13:35:31,1713364531013,1,17/04/2024 15:35:31,131657,11,task-ayab,,37089629,BLIND,10937701,,complete,,661fcffc4f6da8d9669abacd,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1173x939,1173x772,,,0,Consent,5,14,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360901003,17/04/2024 13:35:01,1713364501003,1,17/04/2024 15:35:01,131657,11,task-ayab,,37089631,BLIND,10937702,,complete,,661fcfeb64564b1986fcbeb0,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1536x864,1536x703,,,0,Consent,5,4,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
