Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-37bt,branch-tk52,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
4,1713360964989,17/04/2024 13:36:04,1713364564989,1,17/04/2024 15:36:04,131657,11,task-f6yr,,37089615,BLIND,10937693,,complete,,661fcfa6784e8f7e3ab67dae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x810,1440x810,,,0,Instructions_2,5,31,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,17638.19999998808,17633.199999999997,17638.19999998808,17638.19999998808,17633.199999999997,17638.19999998808,1,17638.19999998808,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713360964992,17/04/2024 13:36:04,1713364564992,1,17/04/2024 15:36:04,131657,11,task-f6yr,,37089615,BLIND,10937693,,complete,,661fcfa6784e8f7e3ab67dae,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1440x810,1440x810,,,0,Instructions_2,5,31,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360892179,17/04/2024 13:34:52,1713364492179,1,17/04/2024 15:34:52,131657,11,task-f6yr,,37089620,BLIND,10937692,,complete,,661fcfd1237dca48960f0e8a,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x740,,,0,Instructions_2,5,34,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360921907,17/04/2024 13:35:21,1713364521907,1,17/04/2024 15:35:21,131657,11,task-f6yr,,37089620,BLIND,10937692,,complete,,661fcfd1237dca48960f0e8a,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x740,,,0,Instructions_2,5,34,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,29504.49999999944,29491.399999999998,29504.49999999944,29504.49999999944,29491.399999999998,29504.49999999944,1,29504.49999999944,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713360968581,17/04/2024 13:36:08,1713364568581,1,17/04/2024 15:36:08,131657,11,task-f6yr,,37089620,BLIND,10937692,,complete,,661fcfd1237dca48960f0e8a,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x740,,,0,Instructions_2,5,34,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,46686.799999999625,46678.899999999994,46686.799999999625,46686.799999999625,46678.899999999994,46686.799999999625,1,46686.799999999625,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713360987430,17/04/2024 13:36:27,1713364587430,1,17/04/2024 15:36:27,131657,11,task-f6yr,,37089620,BLIND,10937692,,complete,,661fcfd1237dca48960f0e8a,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x740,,,0,Instructions_2,5,34,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,18857.499999999258,18850.5,18857.499999999258,18857.499999999258,18850.5,18857.499999999258,1,18857.499999999258,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713360987435,17/04/2024 13:36:27,1713364587435,1,17/04/2024 15:36:27,131657,11,task-f6yr,,37089620,BLIND,10937692,,complete,,661fcfd1237dca48960f0e8a,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x740,,,0,Instructions_2,5,34,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360901889,17/04/2024 13:35:01,1713364501889,1,17/04/2024 15:35:01,131657,11,task-f6yr,,37089624,BLIND,10937694,,complete,,661fcfc119b325a84955382e,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1821x960,1821x791,,,0,Instructions_2,5,38,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360959549,17/04/2024 13:35:59,1713364559549,1,17/04/2024 15:35:59,131657,11,task-f6yr,,37089624,BLIND,10937694,,complete,,661fcfc119b325a84955382e,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1821x960,1821x960,,,0,Instructions_2,5,38,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,55501.89999999963,55485.200000000004,55501.89999999963,55501.89999999963,55485.200000000004,55501.89999999963,1,55501.89999999963,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713360983912,17/04/2024 13:36:23,1713364583912,1,17/04/2024 15:36:23,131657,11,task-f6yr,,37089624,BLIND,10937694,,complete,,661fcfc119b325a84955382e,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1821x960,1821x960,,,0,Instructions_2,5,38,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,24380.799999999253,24367.299999999996,24380.799999999253,24380.799999999253,24367.299999999996,24380.799999999253,1,24380.799999999253,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713361100232,17/04/2024 13:38:20,1713364700232,1,17/04/2024 15:38:20,131657,11,task-f6yr,,37089624,BLIND,10937694,,complete,,661fcfc119b325a84955382e,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1821x960,1821x960,,,0,Instructions_2,5,38,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,116333.39999999963,116320.50000000001,116333.39999999963,116333.39999999963,116320.50000000001,116333.39999999963,1,116333.39999999963,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713361100239,17/04/2024 13:38:20,1713364700239,1,17/04/2024 15:38:20,131657,11,task-f6yr,,37089624,BLIND,10937694,,complete,,661fcfc119b325a84955382e,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1821x960,1821x960,,,0,Instructions_2,5,38,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360910465,17/04/2024 13:35:10,1713364510465,1,17/04/2024 15:35:10,131657,11,task-f6yr,,37089637,BLIND,10937691,,complete,,661fcfd65de4fd76d410f01d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x929,,,0,Instructions_2,5,6,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360963799,17/04/2024 13:36:03,1713364563799,1,17/04/2024 15:36:03,131657,11,task-f6yr,,37089637,BLIND,10937691,,complete,,661fcfd65de4fd76d410f01d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x929,,,0,Instructions_2,5,6,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,52981.2,52967,52981.2,52981.2,52967,52981.2,1,52981.2,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713361013281,17/04/2024 13:36:53,1713364613281,1,17/04/2024 15:36:53,131657,11,task-f6yr,,37089637,BLIND,10937691,,complete,,661fcfd65de4fd76d410f01d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x929,,,0,Instructions_2,5,6,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,49496.30000002384,49483.5,49496.30000002384,49496.30000002384,49483.5,49496.30000002384,1,49496.30000002384,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713361043322,17/04/2024 13:37:23,1713364643322,1,17/04/2024 15:37:23,131657,11,task-f6yr,,37089637,BLIND,10937691,,complete,,661fcfd65de4fd76d410f01d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x929,,,0,Instructions_2,5,6,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,30053.599999976155,30050.199999999997,30053.599999976155,30053.599999976155,30050.199999999997,30053.599999976155,1,30053.599999976155,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713361043326,17/04/2024 13:37:23,1713364643326,1,17/04/2024 15:37:23,131657,11,task-f6yr,,37089637,BLIND,10937691,,complete,,661fcfd65de4fd76d410f01d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x929,,,0,Instructions_2,5,6,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360923242,17/04/2024 13:35:23,1713364523242,1,17/04/2024 15:35:23,131657,11,task-f6yr,,37089648,BLIND,10937702,,complete,,661fcfeb64564b1986fcbeb0,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1536x864,1536x703,,,0,Instructions_2,5,4,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360948621,17/04/2024 13:35:48,1713364548621,1,17/04/2024 15:35:48,131657,11,task-f6yr,,37089648,BLIND,10937702,,complete,,661fcfeb64564b1986fcbeb0,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1536x864,1536x703,,,0,Instructions_2,5,4,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,24698.78,24683.46,24698.78,24698.78,24683.46,24698.78,1,24698.78,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713361001520,17/04/2024 13:36:41,1713364601520,1,17/04/2024 15:36:41,131657,11,task-f6yr,,37089648,BLIND,10937702,,complete,,661fcfeb64564b1986fcbeb0,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1536x864,1536x703,,,0,Instructions_2,5,4,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,52915.32,52900.079999999994,52915.32,52915.32,52900.079999999994,52915.32,1,52915.32,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713361018977,17/04/2024 13:36:58,1713364618977,1,17/04/2024 15:36:58,131657,11,task-f6yr,,37089648,BLIND,10937702,,complete,,661fcfeb64564b1986fcbeb0,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1536x864,1536x703,,,0,Instructions_2,5,4,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,17471.240000000005,17466.820000000007,17471.240000000005,17471.240000000005,17466.820000000007,17471.240000000005,1,17471.240000000005,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713361018981,17/04/2024 13:36:58,1713364618981,1,17/04/2024 15:36:58,131657,11,task-f6yr,,37089648,BLIND,10937702,,complete,,661fcfeb64564b1986fcbeb0,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1536x864,1536x703,,,0,Instructions_2,5,4,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360942450,17/04/2024 13:35:42,1713364542450,1,17/04/2024 15:35:42,131657,11,task-f6yr,,37089682,BLIND,10937713,,complete,,661fd0175a9a11a5792081d8,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1707x781,,,0,Instructions_2,5,9,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360963142,17/04/2024 13:36:03,1713364563142,1,17/04/2024 15:36:03,131657,11,task-f6yr,,37089682,BLIND,10937713,,complete,,661fd0175a9a11a5792081d8,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1707x960,,,0,Instructions_2,5,9,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,20191.19999998808,20182.6,20191.19999998808,20191.19999998808,20182.6,20191.19999998808,1,20191.19999998808,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713360993381,17/04/2024 13:36:33,1713364593381,1,17/04/2024 15:36:33,131657,11,task-f6yr,,37089682,BLIND,10937713,,complete,,661fd0175a9a11a5792081d8,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1707x960,,,0,Instructions_2,5,9,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,30248.200000011922,30240.200000000004,30248.200000011922,30248.200000011922,30240.200000000004,30248.200000011922,1,30248.200000011922,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713361013781,17/04/2024 13:36:53,1713364613781,1,17/04/2024 15:36:53,131657,11,task-f6yr,,37089682,BLIND,10937713,,complete,,661fd0175a9a11a5792081d8,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1707x960,,,0,Instructions_2,5,9,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,20408.099999976155,20398.699999999997,20408.099999976155,20408.099999976155,20398.699999999997,20408.099999976155,1,20408.099999976155,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713361013782,17/04/2024 13:36:53,1713364613782,1,17/04/2024 15:36:53,131657,11,task-f6yr,,37089682,BLIND,10937713,,complete,,661fd0175a9a11a5792081d8,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1707x960,,,0,Instructions_2,5,9,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360943670,17/04/2024 13:35:43,1713364543670,1,17/04/2024 15:35:43,131657,11,task-f6yr,,37089683,BLIND,10937700,,complete,,661fcff9f3bae40e03392c22,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1366x768,1366x635,,,0,Instructions_2,5,8,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360970735,17/04/2024 13:36:10,1713364570735,1,17/04/2024 15:36:10,131657,11,task-f6yr,,37089683,BLIND,10937700,,complete,,661fcff9f3bae40e03392c22,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1366x768,1366x635,,,0,Instructions_2,5,8,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,25619.399999999998,25602.739999999998,25619.399999999998,25619.399999999998,25602.739999999998,25619.399999999998,1,25619.399999999998,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713360999528,17/04/2024 13:36:39,1713364599528,1,17/04/2024 15:36:39,131657,11,task-f6yr,,37089683,BLIND,10937700,,complete,,661fcff9f3bae40e03392c22,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1366x768,1366x635,,,0,Instructions_2,5,8,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,28810.36,28803.020000000004,28810.36,28810.36,28803.020000000004,28810.36,1,28810.36,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713361013215,17/04/2024 13:36:53,1713364613215,1,17/04/2024 15:36:53,131657,11,task-f6yr,,37089683,BLIND,10937700,,complete,,661fcff9f3bae40e03392c22,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1366x768,1366x635,,,0,Instructions_2,5,8,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,13694.339999999997,13684.759999999995,13694.339999999997,13694.339999999997,13684.759999999995,13694.339999999997,1,13694.339999999997,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713361013220,17/04/2024 13:36:53,1713364613220,1,17/04/2024 15:36:53,131657,11,task-f6yr,,37089683,BLIND,10937700,,complete,,661fcff9f3bae40e03392c22,computer,Desktop or Laptop,Windows 10,Firefox 125.0,1366x768,1366x635,,,0,Instructions_2,5,8,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360943894,17/04/2024 13:35:43,1713364543894,1,17/04/2024 15:35:43,131657,11,task-f6yr,,37089684,BLIND,10937701,,complete,,661fcffc4f6da8d9669abacd,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1173x939,1173x772,,,0,Instructions_2,5,14,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360996288,17/04/2024 13:36:36,1713364596288,1,17/04/2024 15:36:36,131657,11,task-f6yr,,37089684,BLIND,10937701,,complete,,661fcffc4f6da8d9669abacd,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1173x939,1173x939,,,0,Instructions_2,5,14,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,51320.66,51316.399999999994,51320.66,51320.66,51316.399999999994,51320.66,1,51320.66,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713361086008,17/04/2024 13:38:06,1713364686008,1,17/04/2024 15:38:06,131657,11,task-f6yr,,37089684,BLIND,10937701,,complete,,661fcffc4f6da8d9669abacd,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1173x939,1173x939,,,0,Instructions_2,5,14,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,89724.26000000001,89717.1,89724.26000000001,89724.26000000001,89717.1,89724.26000000001,1,89724.26000000001,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713361107624,17/04/2024 13:38:27,1713364707624,1,17/04/2024 15:38:27,131657,11,task-f6yr,,37089684,BLIND,10937701,,complete,,661fcffc4f6da8d9669abacd,computer,Desktop or Laptop,Windows 10,Firefox 124.0,1173x939,1173x939,,,0,Instructions_2,5,14,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,21623.160000000003,21619.51999999999,21623.160000000003,21623.160000000003,21619.51999999999,21623.160000000003,1,21623.160000000003,0,0,,Click To Continue,Next,2,object-26,Instructions,
